epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,11.5009,1.03561,1.16648,1.4096,0.66232,0.40811,0.53357,0.37078,1.67583,2.08632,1.49129,1.51993e-05,1.51993e-05,1.51993e-05
17,12.1826,0.96958,1.79169,1.39491,0.66944,0.42968,0.55109,0.3877,1.68011,1.9979,1.49427,1.60241e-05,1.60241e-05,1.60241e-05
18,12.8181,0.80167,1.18942,1.18615,0.66944,0.42968,0.55109,0.3877,1.68011,1.9979,1.49427,1.68253e-05,1.68253e-05,1.68253e-05
19,13.6386,0.86114,1.20155,1.37868,0.68406,0.41434,0.55279,0.40474,1.68193,1.83531,1.5053,1.7603e-05,1.7603e-05,1.7603e-05
20,14.2812,1.21463,1.51611,1.54645,0.68406,0.41434,0.55279,0.40474,1.68193,1.83531,1.5053,1.83571e-05,1.83571e-05,1.83571e-05
21,14.9683,0.91645,1.16834,1.38135,0.66187,0.43333,0.58594,0.42617,1.66409,1.75107,1.49364,1.90876e-05,1.90876e-05,1.90876e-05
22,15.6076,0.86387,1.2937,1.31106,0.66187,0.43333,0.58594,0.42617,1.66409,1.75107,1.49364,1.97946e-05,1.97946e-05,1.97946e-05
23,16.3023,0.87397,1.04544,1.40822,0.68645,0.44329,0.67259,0.47701,1.65042,1.70258,1.4915,2.0478e-05,2.0478e-05,2.0478e-05
24,16.9276,0.53594,0.80723,1.07758,0.68645,0.44329,0.67259,0.47701,1.65042,1.70258,1.4915,2.11379e-05,2.11379e-05,2.11379e-05
25,17.6361,0.6959,0.9253,1.10328,0.68391,0.45,0.67384,0.49274,1.63581,1.64409,1.4823,2.17741e-05,2.17741e-05,2.17741e-05
26,18.4145,0.94938,0.97668,1.23115,0.68391,0.45,0.67384,0.49274,1.63581,1.64409,1.4823,2.23869e-05,2.23869e-05,2.23869e-05
27,19.1146,0.91739,0.97039,1.28003,0.84649,0.45,0.78979,0.5957,1.6443,1.53799,1.48296,2.2976e-05,2.2976e-05,2.2976e-05
28,19.756,0.99277,0.94222,1.26898,0.84649,0.45,0.78979,0.5957,1.6443,1.53799,1.48296,2.35417e-05,2.35417e-05,2.35417e-05
29,20.4913,0.83642,0.9695,1.31318,0.97218,0.35735,0.84949,0.59948,1.60602,1.4645,1.46587,2.40837e-05,2.40837e-05,2.40837e-05
30,21.149,0.63474,0.58479,1.42352,0.97218,0.35735,0.84949,0.59948,1.60602,1.4645,1.46587,2.46022e-05,2.46022e-05,2.46022e-05
31,21.9814,0.89578,0.92793,1.27624,0.73803,0.46667,0.84595,0.58039,1.61322,1.41446,1.456,2.50971e-05,2.50971e-05,2.50971e-05
32,22.613,0.75513,1.1065,1.24369,0.73803,0.46667,0.84595,0.58039,1.61322,1.41446,1.456,2.55685e-05,2.55685e-05,2.55685e-05
33,23.308,0.75608,0.65508,1.17488,0.72539,0.46667,0.89337,0.57749,1.63416,1.3759,1.46249,2.60163e-05,2.60163e-05,2.60163e-05
34,23.9399,1.08905,0.81509,1.28132,0.72539,0.46667,0.89337,0.57749,1.63416,1.3759,1.46249,2.64405e-05,2.64405e-05,2.64405e-05
35,24.6265,0.68273,0.6406,1.08469,0.69661,0.63333,0.89334,0.57845,1.65482,1.37807,1.46475,2.68412e-05,2.68412e-05,2.68412e-05
36,25.2584,0.63488,0.8322,1.14482,0.69661,0.63333,0.89334,0.57845,1.65482,1.37807,1.46475,2.72183e-05,2.72183e-05,2.72183e-05
37,25.9597,1.02353,0.86064,1.56728,0.70372,0.63333,0.85952,0.55647,1.64894,1.36342,1.45916,2.75718e-05,2.75718e-05,2.75718e-05
38,26.5849,0.7238,0.70409,1.08172,0.70372,0.63333,0.85952,0.55647,1.64894,1.36342,1.45916,2.79018e-05,2.79018e-05,2.79018e-05
39,27.4158,0.56103,0.57343,0.97726,0.70347,0.63333,0.8616,0.55756,1.64656,1.35452,1.45181,2.82082e-05,2.82082e-05,2.82082e-05
40,28.0733,0.75314,0.56065,1.21017,0.70347,0.63333,0.8616,0.55756,1.64656,1.35452,1.45181,2.84911e-05,2.84911e-05,2.84911e-05
41,28.7618,0.67069,0.56639,1.08439,0.69258,0.61667,0.86143,0.58018,1.63811,1.37135,1.45226,2.87504e-05,2.87504e-05,2.87504e-05
42,29.3951,0.78374,0.61046,1.13795,0.69258,0.61667,0.86143,0.58018,1.63811,1.37135,1.45226,2.89861e-05,2.89861e-05,2.89861e-05
43,30.0869,0.57607,0.56547,1.14337,0.6926,0.61667,0.8826,0.55823,1.63088,1.36373,1.436,2.91983e-05,2.91983e-05,2.91983e-05
44,30.8523,0.85944,1.22475,1.24196,0.6926,0.61667,0.8826,0.55823,1.63088,1.36373,1.436,2.93869e-05,2.93869e-05,2.93869e-05
45,31.5383,0.63429,0.60885,1.15504,0.68232,0.61667,0.91206,0.55352,1.62749,1.33369,1.43327,2.9552e-05,2.9552e-05,2.9552e-05
46,32.1736,0.85442,0.86149,1.21928,0.68232,0.61667,0.91206,0.55352,1.62749,1.33369,1.43327,2.96935e-05,2.96935e-05,2.96935e-05
47,32.8776,0.76605,0.72319,1.1557,0.73946,0.6,0.86591,0.56285,1.63953,1.3513,1.4304,2.98114e-05,2.98114e-05,2.98114e-05
48,33.5068,0.70638,0.46836,1.18945,0.73946,0.6,0.86591,0.56285,1.63953,1.3513,1.4304,2.99058e-05,2.99058e-05,2.99058e-05
49,34.1889,0.63114,0.60444,1.06556,0.73929,0.59476,0.86567,0.5738,1.63403,1.35495,1.42053,2.99766e-05,2.99766e-05,2.99766e-05
50,34.8172,0.69152,0.58901,1.15159,0.73929,0.59476,0.86567,0.5738,1.63403,1.35495,1.42053,3.00238e-05,3.00238e-05,3.00238e-05
51,35.6693,0.79326,0.6268,1.14687,0.73691,0.59141,0.87935,0.58486,1.62406,1.357,1.41089,3.00475e-05,3.00475e-05,3.00475e-05
52,36.2906,0.6696,0.77817,1.06509,0.73691,0.59141,0.87935,0.58486,1.62406,1.357,1.41089,3.00476e-05,3.00476e-05,3.00476e-05
53,36.9213,0.60192,0.49161,1.02679,0.73691,0.59141,0.87935,0.58486,1.62406,1.357,1.41089,3.00242e-05,3.00242e-05,3.00242e-05
54,37.6108,0.61502,0.5345,1.18962,0.73762,0.58333,0.86572,0.58193,1.62167,1.35695,1.40557,2.99772e-05,2.99772e-05,2.99772e-05
55,38.2602,0.5514,0.7059,1.0223,0.73762,0.58333,0.86572,0.58193,1.62167,1.35695,1.40557,2.99066e-05,2.99066e-05,2.99066e-05
56,38.9135,0.71973,0.54124,1.24431,0.73762,0.58333,0.86572,0.58193,1.62167,1.35695,1.40557,2.98125e-05,2.98125e-05,2.98125e-05
57,39.6365,0.62529,0.51251,1.04898,0.74165,0.58333,0.86458,0.57825,1.62917,1.36095,1.40642,2.96948e-05,2.96948e-05,2.96948e-05
58,40.4484,0.61658,0.56719,1.15269,0.74165,0.58333,0.86458,0.57825,1.62917,1.36095,1.40642,2.95535e-05,2.95535e-05,2.95535e-05
59,41.1111,0.75076,0.48106,1.07415,0.74165,0.58333,0.86458,0.57825,1.62917,1.36095,1.40642,2.93887e-05,2.93887e-05,2.93887e-05
60,41.8118,0.79525,0.67669,1.14785,0.74649,0.58725,0.86482,0.58212,1.61746,1.354,1.39384,2.92003e-05,2.92003e-05,2.92003e-05
61,42.4654,0.55442,0.52165,0.95291,0.74649,0.58725,0.86482,0.58212,1.61746,1.354,1.39384,2.89884e-05,2.89884e-05,2.89884e-05
62,43.1574,0.4449,0.46932,0.9252,0.74649,0.58725,0.86482,0.58212,1.61746,1.354,1.39384,2.87529e-05,2.87529e-05,2.87529e-05
63,43.8949,0.68431,0.72102,1.15897,0.69777,0.58333,0.86358,0.57821,1.6122,1.37738,1.39057,2.84938e-05,2.84938e-05,2.84938e-05
64,44.6875,0.63012,0.47057,1.15355,0.69777,0.58333,0.86358,0.57821,1.6122,1.37738,1.39057,2.82112e-05,2.82112e-05,2.82112e-05
65,45.3606,0.52227,0.38355,1.01279,0.69777,0.58333,0.86358,0.57821,1.6122,1.37738,1.39057,2.7905e-05,2.7905e-05,2.7905e-05
66,46.0878,0.55744,0.72502,1.01168,0.70011,0.58333,0.79182,0.49769,1.61426,1.39351,1.3903,2.75753e-05,2.75753e-05,2.75753e-05
67,46.7443,0.6055,0.72711,1.10326,0.70011,0.58333,0.79182,0.49769,1.61426,1.39351,1.3903,2.7222e-05,2.7222e-05,2.7222e-05
68,47.3758,0.68659,0.53538,1.10727,0.70011,0.58333,0.79182,0.49769,1.61426,1.39351,1.3903,2.68451e-05,2.68451e-05,2.68451e-05
69,48.0443,0.65011,0.45036,1.07096,0.7064,0.58333,0.87311,0.57233,1.60114,1.41389,1.38245,2.64447e-05,2.64447e-05,2.64447e-05
70,48.8318,0.43151,0.41036,0.93168,0.7064,0.58333,0.87311,0.57233,1.60114,1.41389,1.38245,2.60207e-05,2.60207e-05,2.60207e-05
71,49.4738,0.56338,0.43586,1.03272,0.7064,0.58333,0.87311,0.57233,1.60114,1.41389,1.38245,2.55731e-05,2.55731e-05,2.55731e-05
72,50.1932,0.40064,0.32641,1.02197,0.72869,0.58333,0.79053,0.49753,1.5887,1.43734,1.38149,2.5102e-05,2.5102e-05,2.5102e-05
73,50.8361,0.6371,0.46305,1.08676,0.72869,0.58333,0.79053,0.49753,1.5887,1.43734,1.38149,2.46073e-05,2.46073e-05,2.46073e-05
74,51.5182,0.54645,0.41967,1.09422,0.72869,0.58333,0.79053,0.49753,1.5887,1.43734,1.38149,2.40891e-05,2.40891e-05,2.40891e-05
75,52.2681,0.61368,0.56361,1.01778,0.76621,0.56623,0.78913,0.49881,1.58215,1.45233,1.38673,2.35472e-05,2.35472e-05,2.35472e-05
76,53.0652,0.50598,0.45437,0.98154,0.76621,0.56623,0.78913,0.49881,1.58215,1.45233,1.38673,2.29819e-05,2.29819e-05,2.29819e-05
77,53.7191,0.6553,0.52611,1.05869,0.76621,0.56623,0.78913,0.49881,1.58215,1.45233,1.38673,2.23929e-05,2.23929e-05,2.23929e-05
78,54.4322,0.71388,0.50269,1.19038,0.77884,0.5542,0.78627,0.52112,1.5556,1.47185,1.37589,2.17805e-05,2.17805e-05,2.17805e-05
79,55.0812,0.55129,0.5915,1.06318,0.77884,0.5542,0.78627,0.52112,1.5556,1.47185,1.37589,2.11444e-05,2.11444e-05,2.11444e-05
80,55.7223,0.56099,0.46527,0.98075,0.77884,0.5542,0.78627,0.52112,1.5556,1.47185,1.37589,2.04848e-05,2.04848e-05,2.04848e-05
81,56.4237,0.53376,0.52522,1.06151,0.79701,0.55,0.89346,0.58922,1.56494,1.47934,1.37356,1.98016e-05,1.98016e-05,1.98016e-05
82,57.0533,0.55745,0.47442,1.11404,0.79701,0.55,0.89346,0.58922,1.56494,1.47934,1.37356,1.90949e-05,1.90949e-05,1.90949e-05
83,57.8449,0.58095,0.59178,1.18793,0.79701,0.55,0.89346,0.58922,1.56494,1.47934,1.37356,1.83646e-05,1.83646e-05,1.83646e-05
84,58.5412,0.6211,0.45191,1.05051,0.74456,0.55,0.89343,0.59068,1.56322,1.50366,1.37202,1.76107e-05,1.76107e-05,1.76107e-05
85,59.1903,0.65279,0.55135,1.16162,0.74456,0.55,0.89343,0.59068,1.56322,1.50366,1.37202,1.68333e-05,1.68333e-05,1.68333e-05
86,59.8372,0.6288,0.67957,1.07191,0.74456,0.55,0.89343,0.59068,1.56322,1.50366,1.37202,1.60323e-05,1.60323e-05,1.60323e-05
87,60.4775,0.92672,0.76117,1.39182,0.74456,0.55,0.89343,0.59068,1.56322,1.50366,1.37202,1.52077e-05,1.52077e-05,1.52077e-05
88,61.1645,0.51846,0.56685,1.00324,0.68432,0.57589,0.80951,0.52917,1.56351,1.54488,1.38501,1.43596e-05,1.43596e-05,1.43596e-05
89,61.9681,0.52145,0.67693,1.1674,0.68432,0.57589,0.80951,0.52917,1.56351,1.54488,1.38501,1.34879e-05,1.34879e-05,1.34879e-05
90,62.6277,0.77507,0.53043,1.18866,0.68432,0.57589,0.80951,0.52917,1.56351,1.54488,1.38501,1.25927e-05,1.25927e-05,1.25927e-05
91,66.5238,0.42368,0.35133,0.89508,0.68432,0.57589,0.80951,0.52917,1.56351,1.54488,1.38501,1.16739e-05,1.16739e-05,1.16739e-05
92,67.2471,0.43336,0.33299,0.81698,0.7745,0.55,0.91875,0.60763,1.55228,1.52575,1.37355,1.07315e-05,1.07315e-05,1.07315e-05
93,67.9238,0.44115,0.34243,0.8747,0.7745,0.55,0.91875,0.60763,1.55228,1.52575,1.37355,9.76562e-06,9.76562e-06,9.76562e-06
94,68.5643,0.39758,0.31747,0.92298,0.7745,0.55,0.91875,0.60763,1.55228,1.52575,1.37355,8.77613e-06,8.77613e-06,8.77613e-06
95,69.2212,0.49127,0.38272,0.93652,0.7745,0.55,0.91875,0.60763,1.55228,1.52575,1.37355,7.76308e-06,7.76308e-06,7.76308e-06
96,70.0744,0.57647,0.45707,1.08467,0.81063,0.55,0.91515,0.60662,1.55046,1.48861,1.37625,6.72648e-06,6.72648e-06,6.72648e-06
97,70.7052,0.42941,0.3555,0.88665,0.81063,0.55,0.91515,0.60662,1.55046,1.48861,1.37625,5.6663e-06,5.6663e-06,5.6663e-06
98,71.371,0.43985,0.32253,1.03029,0.81063,0.55,0.91515,0.60662,1.55046,1.48861,1.37625,4.58257e-06,4.58257e-06,4.58257e-06
99,72.0039,0.36776,0.32912,0.90642,0.81063,0.55,0.91515,0.60662,1.55046,1.48861,1.37625,3.47528e-06,3.47528e-06,3.47528e-06
100,72.6849,0.36795,0.33948,0.87708,0.8357,0.55,0.91182,0.60779,1.53469,1.48749,1.37059,2.34442e-06,2.34442e-06,2.34442e-06
