epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,826.658,0.75727,0.43983,1.22562,0.96734,0.95872,0.97961,0.75686,0.89549,0.49318,3.19956,0.0079408,0.0079408,0.0079408
106,834.687,0.75371,0.44959,1.2413,0.96413,0.95897,0.97701,0.7517,0.91943,0.49816,2.63658,0.007921,0.007921,0.007921
107,842.556,0.74742,0.43874,1.21696,0.96668,0.95047,0.97957,0.74968,0.91806,0.49265,2.68751,0.0079012,0.0079012,0.0079012
108,850.436,0.7448,0.43849,1.23797,0.96991,0.95283,0.97907,0.75153,0.92952,0.50417,2.27127,0.0078814,0.0078814,0.0078814
109,858.312,0.75174,0.4447,1.23207,0.97058,0.9514,0.97284,0.73011,0.95159,0.51416,2.61573,0.0078616,0.0078616,0.0078616
110,866.207,0.74999,0.44078,1.22391,0.96632,0.95614,0.98023,0.74722,0.91893,0.50672,3.03718,0.0078418,0.0078418,0.0078418
111,874.241,0.74102,0.44283,1.22383,0.97413,0.94806,0.97918,0.75198,0.90932,0.5024,3.22998,0.007822,0.007822,0.007822
112,882.129,0.7426,0.43672,1.21866,0.97357,0.93783,0.97374,0.74319,0.92801,0.50437,2.32675,0.0078022,0.0078022,0.0078022
113,890.018,0.72839,0.43537,1.2081,0.96938,0.94755,0.9758,0.74653,0.9197,0.51171,2.5106,0.0077824,0.0077824,0.0077824
114,897.913,0.72871,0.42884,1.22326,0.97156,0.94658,0.97634,0.75551,0.89031,0.50146,2.55259,0.0077626,0.0077626,0.0077626
115,905.808,0.73179,0.44154,1.22259,0.96836,0.95407,0.9805,0.75025,0.89513,0.5014,2.3369,0.0077428,0.0077428,0.0077428
116,913.838,0.73517,0.44195,1.2209,0.97272,0.95432,0.98048,0.74881,0.90302,0.49208,2.56846,0.007723,0.007723,0.007723
117,921.721,0.71614,0.43353,1.21522,0.96756,0.94924,0.97804,0.75151,0.90136,0.50667,2.87204,0.0077032,0.0077032,0.0077032
